submission_id,problem,tags,match_success,matched_tags,error_match,error_tags
405431,649A,constructive algorithms;implementation,False,,False,
405890,649B,constructive algorithms,False,,False,
406095,649D,constructive algorithms;greedy;implementation,False,,False,
408249,650A,data structures;geometry;math,False,,False,
414703,651B,greedy;sortings,False,,False,
421638,652B,sortings,False,,False,
427912,653C,brute force;implementation,False,,False,
435888,655A,brute force;implementation,False,,False,
440485,655C,binary search;two pointers,False,,False,
441324,656G,,False,,True,strings
442057,656E,,False,,True,shortest paths
451759,658A,implementation,False,,False,
452491,658C,constructive algorithms;trees,False,,False,
458220,659B,constructive algorithms;sortings,False,,False,
458239,659D,geometry;implementation;math,False,,False,
465134,660B,implementation,False,,False,
467323,660A,greedy;implementation;math;number theory,False,,False,
473729,662D,constructive algorithms;greedy;implementation;math,False,,False,
475227,663A,constructive algorithms;expression parsing;greedy;math,True,greedy,True,brute force
482635,664B,greedy,False,,True,dfs and similar
483172,664C,greedy,False,,True,string suffix structures
487585,665C,dp;greedy;strings,False,,False,
487592,665A,implementation,False,,False,
501451,667B,constructive algorithms;geometry,False,,False,
501509,667A,geometry;math,False,,False,
519013,670A,brute force;constructive algorithms;greedy;math,False,,False,
519221,670D1,,,,,
519562,670C,implementation;sortings,False,,False,
528003,671A,dp;geometry;greedy;implementation,False,,False,
532027,672A,implementation,False,,False,
532029,672B,constructive algorithms;implementation;strings,False,,False,
538764,673A,implementation,False,,False,
540491,673B,greedy;implementation,False,,True,dfs and similar
549197,675A,math,False,,False,
550892,675B,brute force;constructive algorithms;math,False,,False,
555667,676A,constructive algorithms;implementation,False,,False,
555732,676C,binary search;dp;strings;two pointers,False,,False,
562247,677A,implementation,False,,False,
562376,677C,bitmasks;combinatorics;implementation;strings,True,strings,False,
568991,678B,implementation,False,,False,
569159,678A,implementation;math,False,,False,
575939,679A,constructive algorithms;interactive;math,False,,False,
575981,679B,binary search;dp;greedy,False,,False,
582007,680A,constructive algorithms;implementation,False,,False,
583990,680D,binary search;brute force;constructive algorithms;greedy,True,greedy,False,
588293,681A,implementation,False,,False,
588321,681B,brute force,False,,False,
595523,682B,sortings,False,,False,
596699,682C,dfs and similar;dp;graphs;trees,True,dfs and similar,False,
612934,685A,brute force;combinatorics;dp;math,False,,False,
618692,686A,constructive algorithms;implementation,False,,False,
625347,687A,dfs and similar;graphs,False,,False,
631956,688A,implementation,False,,False,
631957,688B,constructive algorithms;math,False,,True,string suffix structures
638429,689A,brute force;constructive algorithms;implementation,False,,False,
646212,690F1,,,,,
646826,690A2,,,,,
646828,690A3,,,,,
646832,690B1,,,,,
650289,690C1,,,,,
650290,690C2,,,,,
650297,690D2,,,,,
650299,690E1,,,,,
660046,696B,dfs and similar;math;probabilities;trees,True,dfs and similar,False,
665449,697B,brute force;implementation;math;strings,False,,False,
671555,698A,dp,True,dp,False,
676252,698B,constructive algorithms;dfs and similar;dsu;graphs;trees,False,,False,
678548,699B,implementation,False,,False,
691493,701A,greedy;implementation,True,greedy,True,two pointers;divide and conquer
691615,701B,data structures;math,False,,False,
693165,701D,binary search;math,True,math,False,
698265,702A,dp;greedy;implementation,False,,False,
698360,702C,binary search;implementation;two pointers,True,binary search;implementation,False,
698431,702B,brute force;data structures;implementation;math,False,,False,
701580,702D,math,False,,False,
704214,703A,implementation,False,,False,
706242,703B,implementation;math,False,,False,
717534,705A,implementation,False,,False,
729924,706C,dp;strings,True,dp;strings,False,
731399,707C,math;number theory,False,,False,
737009,708A,constructive algorithms;greedy;implementation;strings,True,strings,False,
739534,708B,constructive algorithms;greedy;implementation;math,False,,True,divide and conquer
743934,709A,implementation,False,,False,
744434,709C,greedy;strings,True,strings,False,
745132,709B,greedy;implementation;sortings,True,greedy,False,
749429,710B,brute force;sortings,False,,False,
756133,711B,constructive algorithms;implementation,False,,False,
762730,712B,implementation;strings,False,,False,
775838,714B,implementation;sortings,False,,False,
781297,714C,data structures;implementation,False,,False,
788786,716B,greedy;two pointers,False,,False,
795639,717C,implementation;sortings,False,,False,
801782,717D,games;matrices;probabilities,True,probabilities,False,
801785,717B,dp;greedy,False,,True,strings
803322,718A,dp;implementation;math,False,,True,expression parsing
818277,721B,implementation;math;sortings;strings,False,,False,
818377,721A,implementation,False,,False,
824587,722B,implementation;strings,False,,False,
825057,722A,brute force;implementation,False,,True,greedy
844174,725A,implementation,False,,False,
848001,725C,brute force;constructive algorithms;implementation;strings,False,,False,
850539,727A,brute force;dfs and similar;math,False,,False,
851419,727D,constructive algorithms;flows;greedy,False,,False,
852420,727C,constructive algorithms;interactive;math,False,,False,
857399,729A,implementation;strings,False,,False,
858885,729D,constructive algorithms;greedy;math,False,,False,
859085,729E,constructive algorithms;data structures;graphs;greedy;sortings,False,,True,trees
865913,730B,constructive algorithms;interactive,False,,False,
868300,730I,dp;flows;graphs;greedy,False,,True,brute force
870789,731B,constructive algorithms;greedy,False,,False,
876451,732A,brute force;constructive algorithms;implementation;math,False,,False,
877777,732D,binary search;greedy;sortings,True,greedy,False,
882450,733A,implementation,False,,True,binary search
882630,733B,math,False,,False,
888587,734A,implementation;strings,False,,False,
888720,734B,brute force;greedy;implementation;math,False,,False,
894629,735C,combinatorics;constructive algorithms;greedy;math,True,math,True,games
900752,736B,math;number theory,False,,False,
900847,736A,combinatorics;constructive algorithms;dfs and similar;dp;math,True,math,True,games
915094,738B,brute force;dp;implementation,False,,False,
925647,740C,constructive algorithms,False,,True,binary search;greedy
929401,740D,binary search;data structures;dfs and similar;graph matchings;graphs,True,dfs and similar,False,
932017,741A,dfs and similar;math,False,,False,
938453,742A,implementation;math;number theory,False,,False,
938931,742B,brute force;math;number theory,False,,False,
944575,743B,binary search;bitmasks;constructive algorithms;implementation,False,,False,
946232,743C,brute force;constructive algorithms;math;number theory,False,,False,
963899,746B,implementation;strings,False,,False,
966150,746D,constructive algorithms;greedy;math,False,,False,
967858,746C,constructive algorithms;implementation;math,False,,False,
970524,747D,dp;greedy;sortings,True,greedy,False,
970758,747A,brute force;math,False,,False,
970967,747B,implementation;strings,False,,False,
974603,747E,dfs and similar;expression parsing;implementation;strings,True,expression parsing,False,
976559,748C,constructive algorithms;math,False,,False,
977089,748B,implementation;strings,True,strings,False,
983552,749C,greedy;implementation;two pointers,False,,False,
984610,749B,brute force;constructive algorithms;geometry,False,,False,
989542,750A,binary search;brute force;implementation;math,False,,False,
991701,750D,brute force;data structures;dfs and similar;dp;implementation,False,,True,math
991896,750C,binary search;greedy;math,False,,False,
996550,752A,constructive algorithms;math,False,,True,divide and conquer
996736,752B,greedy;implementation;strings,True,strings,False,
1002518,753B,brute force;constructive algorithms;implementation,False,,True,interactive
1006980,753C,brute force;constructive algorithms;interactive,False,,False,
1009170,754A,constructive algorithms;greedy;implementation,False,,False,
1009497,754C,brute force;constructive algorithms;dp;implementation;strings,False,,False,
1009853,754B,brute force;implementation,False,,False,
1015382,755A,brute force;graphs;math;number theory,False,,False,
1024300,757A,implementation,False,,False,
1030736,758B,brute force;implementation;number theory,False,,False,
1032981,758D,constructive algorithms;dp;greedy;math;strings,True,strings,False,
1033555,758C,binary search;constructive algorithms;implementation;math,False,,False,
1039546,759B,binary search;dp;greedy;two pointers,True,greedy,False,
1039992,760A,implementation;math,False,,True,divide and conquer
1040248,760B,binary search;greedy,False,,False,
1048259,761D,binary search;brute force;constructive algorithms;greedy;sortings,False,,False,
1049018,761B,brute force;implementation;math,False,,False,
1050022,761C,brute force;dp;implementation,True,brute force,True,strings
1053140,762B,greedy;implementation;sortings;two pointers,False,,False,
1057392,762C,binary search;hashing;strings;two pointers,True,strings,True,dp
1062471,763C,brute force;implementation;math;number theory,False,,False,
1065723,764A,brute force;implementation;math,False,,False,
1070249,1A,math,True,math,False,
1074537,10A,implementation,False,,False,
1085699,101A,greedy,False,,False,
1093726,102B,implementation,False,,False,
1094170,102A,brute force,False,,False,
1094173,102C,greedy,False,,False,
1099769,103A,greedy;implementation;math,False,,False,
1099871,103B,dfs and similar;dsu;graphs,True,dfs and similar,True,implementation;trees
1104701,103C,constructive algorithms;greedy,False,,False,
1106688,104A,implementation,False,,False,
1106738,104B,math,False,,False,
1113631,105A,implementation,False,,False,
1120610,106A,implementation,False,,False,
1120833,106B,brute force;implementation,False,,False,
1129694,107B,combinatorics;dp;math;probabilities,True,math,False,
1134999,108A,implementation;strings,False,,False,
1141846,109A,brute force;implementation,False,,True,divide and conquer;greedy
1148423,11A,constructive algorithms;implementation;math,False,,False,
1148425,11B,math,True,math,True,dfs and similar
1155354,110A,implementation,False,,False,
1159488,110B,constructive algorithms;strings,False,,False,
1162262,111A,greedy,False,,False,
1176053,113A,implementation;strings,False,,False,
1180157,113B,brute force;data structures;hashing;strings,False,,False,
1182236,114A,math,False,,False,
1184905,114B,bitmasks;brute force;graphs,False,,True,expression parsing
1187744,114C,implementation,False,,False,
1189184,115A,dfs and similar;graphs;trees,False,,True,dp;divide and conquer
1195987,116A,implementation,False,,False,
1196544,116B,greedy;implementation,False,,False,
1207754,117A,implementation;math,False,,False,
1209605,118A,implementation;strings,False,,False,
1209749,118B,constructive algorithms;implementation,False,,False,
1222966,12B,implementation;sortings,False,,True,strings
1223025,12A,implementation,False,,False,
1229738,120C,implementation;math,False,,False,
1229744,120B,implementation,False,,False,
1229756,120A,brute force;implementation;math,False,,False,
1235147,120E,games;math,False,,True,divide and conquer
1242058,121C,brute force;combinatorics;number theory,False,,False,
1243518,122A,brute force;number theory,False,,False,
1244634,122B,brute force;implementation,False,,False,
1256471,124A,math,False,,False,
1259666,124B,brute force;combinatorics;implementation,False,,True,strings
1276908,127A,geometry,False,,True,divide and conquer
1276946,127B,implementation,False,,False,
1278638,127D,hashing;strings,False,,True,string suffix structures
1285366,128A,dfs and similar,False,,False,
1285829,128B,brute force;constructive algorithms;hashing;implementation;string suffix structures;strings,False,,False,
1292947,129C,dfs and similar;graphs;implementation,False,,True,strings
1298430,13A,implementation;math,False,,True,divide and conquer
1309225,131A,implementation;strings,False,,False,
1313351,131B,implementation;math,False,,False,
1316575,132A,implementation,False,,False,
1322540,133A,implementation,False,,False,
1335954,135A,greedy;implementation;sortings,False,,False,
1340949,135C,constructive algorithms;games;greedy,False,,False,
1341363,135B,brute force;geometry;math,False,,False,
1350284,137B,greedy,False,,False,
1370813,14A,implementation,False,,True,strings
1371060,14B,implementation,False,,False,
1371168,14C,brute force;constructive algorithms;geometry;implementation;math,False,,False,
1378516,140A,geometry;math,True,math,False,
1384796,141A,implementation;sortings;strings,True,strings,False,
1399437,143B,implementation;strings,False,,False,
1399438,143A,brute force;math,False,,False,
1405479,144A,implementation,False,,False,
1415314,145A,greedy;implementation,False,,True,strings
1420471,146C,greedy,False,,True,strings
1427668,147A,implementation;strings,False,,False,
1431109,148A,constructive algorithms;implementation;math,False,,False,
1432740,148B,implementation;math,False,,False,
1438056,149A,greedy;implementation;sortings,True,greedy,False,
1439092,149C,greedy;math;sortings,True,greedy,True,divide and conquer
1444968,15A,implementation;sortings,False,,False,
1445167,15B,math,False,,False,
1445168,15C,games,False,,False,
1445172,15E,combinatorics;dp,False,,False,
1455570,150A,games;math;number theory,False,,False,
1465835,152A,implementation,False,,False,
1466703,152C,combinatorics,False,,True,strings
1480450,154A,greedy,False,,True,dp
1480573,154B,math;number theory,False,,False,
1481902,155A,brute force,False,,False,
1482892,155B,greedy;sortings,False,,False,
1494953,156B,constructive algorithms;data structures;implementation,False,,False,
1495722,157B,geometry;sortings,False,,False,
1495777,157A,brute force,False,,False,
1502578,158A,implementation,False,,False,
1502609,158B,greedy;implementation,False,,False,
1503251,158D,brute force;number theory,False,,False,
1507517,159A,greedy;implementation,False,,False,
1509844,159C,binary search;brute force;data structures;strings,False,,False,
1510322,159D,brute force;dp;strings,False,,False,
1514302,16A,implementation,False,,True,strings
1517496,16C,binary search;number theory,False,,False,
1527850,161A,binary search;brute force;greedy;two pointers,True,greedy;two pointers,False,
1558114,166E,dp;math;matrices,True,dp,False,
1560230,166A,binary search;implementation;sortings,False,,False,
1570992,167A,implementation;math,False,,False,
1571495,168A,implementation;math,False,,False,
1575156,168B,implementation;strings,False,,False,
1575312,168C,implementation;math,False,,False,
1583162,169A,sortings,False,,False,
1585711,17A,brute force;math;number theory,False,,False,
1586090,17B,dfs and similar;dsu;greedy;shortest paths,False,,False,
1600933,171D,brute force,False,,False,
1600935,171E,,False,,False,
1606737,172C,implementation;sortings,False,,False,
1606874,172A,brute force;implementation,False,,True,strings
1610270,172B,implementation;number theory,False,,False,
1612825,172D,number theory,False,,False,
1620607,174A,math,False,,False,
1620690,174B,dp;greedy;implementation,False,,True,expression parsing
1620856,174C,data structures;greedy,False,,False,
1628038,175C,greedy;implementation;sortings;two pointers,False,,False,
1628734,175A,brute force;implementation,False,,False,
1628735,175B,implementation,False,,False,
1637043,176A,greedy;sortings,False,,True,expression parsing
1638872,177D1,brute force;data structures;dfs and similar;dp;strings;trees,False,,False,
1638875,177D2,constructive algorithms;math,False,,False,
1639477,177A1,combinatorics;math;sortings,False,,False,
1639479,177B1,binary search;constructive algorithms;dp;two pointers,False,,True,divide and conquer
1639480,177C1,greedy;math;number theory,False,,False,
1639481,177A2,implementation,False,,False,
1639482,177B2,brute force;implementation,False,,False,
1639483,177C2,constructive algorithms;greedy;math,False,,True,dfs and similar
1640522,177F1,binary search;bitmasks;data structures;hashing;probabilities;strings;trees,False,,False,
1651845,18C,data structures;implementation,False,,True,divide and conquer
1652082,18B,brute force;math,False,,False,
1652972,18D,brute force;dp;greedy,True,dp;greedy,False,
1672160,182D,brute force;hashing;implementation;math;strings,True,strings,True,dfs and similar
1678920,183A,constructive algorithms;math,False,,False,
1681336,185A,math,False,,False,
1682585,185B,math;ternary search,False,,False,
1691731,186B,greedy;sortings,False,,False,
1698245,187A,greedy,False,,True,string suffix structures
1701875,189A,brute force;dp,True,dp,False,
1717733,190A,greedy;math,False,,False,
1726980,192A,binary search;brute force;implementation,False,,False,
1737643,193E,brute force;math;matrices,False,,False,
1738575,194A,implementation;math,False,,False,
1739567,194B,math,False,,True,divide and conquer
1744109,195A,binary search;brute force;math,False,,False,
1746482,195B,data structures;implementation;math,False,,False,
1755895,197A,constructive algorithms;games;math,False,,False,
1758365,197B,math,True,math,True,divide and conquer
1759156,197C,greedy;implementation;sortings;strings,False,,False,
1762497,198A,implementation;math,False,,False,
1773307,199D,dfs and similar;shortest paths,False,,True,strings
1783432,20A,implementation,False,,False,
1783612,20B,math,False,,False,
1785038,20C,graphs;shortest paths,False,,False,
1788971,200B,implementation;math,False,,False,
1791254,200D,binary search;brute force;expression parsing;implementation,False,,False,
1799528,201A,constructive algorithms;dp;math,False,,False,
1803049,202A,binary search;bitmasks;brute force;greedy;implementation;strings,True,greedy;strings,True,two pointers;dp
1808405,202B,brute force,False,,False,
1811479,203C,greedy;sortings,True,greedy,False,
1812033,203A,brute force;implementation,False,,False,
1814072,203B,brute force;implementation,False,,False,
1818671,204A,binary search;combinatorics;dp,False,,False,
1821867,204B,binary search;data structures,False,,False,
1824250,205A,brute force;implementation,False,,False,
1825416,205B,brute force;greedy,False,,False,
1828905,205C,binary search;brute force;combinatorics;dp;math,False,,True,strings
1845565,21C,binary search;dp;sortings,False,,True,divide and conquer
1846133,21B,implementation;math,False,,False,
1855677,213A,dfs and similar;greedy,False,,True,dp
1862117,214A,brute force,False,,False,
1868819,215A,brute force;implementation,False,,False,
1868972,215B,greedy;math,False,,False,
1868977,215D,greedy,False,,False,
1876271,216A,implementation;math,False,,False,
1880665,216B,dfs and similar;implementation,True,dfs and similar,False,
1883195,217A,brute force;dfs and similar;dsu;graphs,True,dsu,False,
1889970,218B,implementation,False,,False,
1891235,218A,brute force;constructive algorithms;implementation,False,,False,
1892467,218C,dfs and similar;dsu;graphs,True,dfs and similar;dsu,False,
1897420,219A,implementation;strings,False,,False,
1904445,22A,brute force,False,,False,
1909073,22C,graphs,False,,False,
1919616,221C,sortings,False,,False,
1925484,222D,binary search;greedy;sortings;two pointers,False,,False,
1932718,223A,data structures;expression parsing;implementation,False,,False,
1938205,223C,combinatorics;math;number theory,False,,False,
1951267,225E,math;number theory,False,,False,
1953299,225C,dp;matrices,True,dp,False,
1953752,226A,math,False,,False,
1959136,227B,implementation,False,,False,
1959157,227A,geometry,False,,False,
1965598,228A,implementation,False,,False,
1979770,23A,brute force;greedy,False,,False,
1979862,23B,constructive algorithms;graphs;math,False,,False,
1987180,230B,binary search;implementation;math;number theory,False,,False,
1987763,230A,greedy;sortings,False,,False,
2000138,232A,binary search;constructive algorithms;graphs;greedy,False,,False,
2006255,233A,implementation;math,False,,False,
2013302,234A,implementation,False,,False,
2013960,234C,dp;implementation,False,,False,
2014187,234D,implementation,False,,False,
2014848,234B,sortings,False,,True,binary search
2026204,235B,dp;math;probabilities,True,dp;probabilities,False,
2027553,236A,brute force;implementation;strings,False,,False,
2056484,24A,graphs,False,,True,dfs and similar
2069513,241A,greedy,False,,False,
2094408,244C,bitmasks;divide and conquer;math,False,,False,
2097903,245A,implementation,False,,False,
2098919,245B,implementation;strings,False,,False,
2101158,245D,constructive algorithms;greedy,False,,False,
2104266,246A,constructive algorithms;greedy;sortings,False,,False,
2123330,25A,brute force,False,,False,
2123588,25B,implementation,False,,False,
2130489,250C,greedy,False,,False,
2130968,250A,greedy,False,,True,divide and conquer
2145137,252A,brute force;implementation,False,,False,
2145557,252C,binary search;combinatorics;two pointers,True,two pointers,False,
2153759,253A,greedy,False,,False,
2158219,253B,binary search;dp;sortings;two pointers,True,binary search,False,
2159152,254B,brute force;implementation,False,,False,
2160707,254A,constructive algorithms;sortings,False,,False,
2181316,257D,greedy;math,False,,False,
2186835,258A,greedy;math,False,,False,
2193775,259A,brute force;strings,False,,False,
2195207,259C,greedy;strings,True,strings,False,
2201126,26A,number theory,False,,False,
2207929,260A,implementation;math,False,,False,
2207940,260B,brute force;implementation;strings,True,strings,False,
2216436,261A,greedy;sortings,False,,False,
2222628,262B,greedy,False,,False,
2230076,263B,greedy;implementation;sortings,False,,False,
2242653,265B,greedy;implementation,False,,True,trees
2242845,265A,implementation,False,,False,
2256224,267A,math;number theory,False,,False,
2261477,268A,brute force,False,,True,games
2261738,268B,implementation;math,False,,False,
2276587,27A,implementation;sortings,False,,False,
2282696,270C,binary search;greedy;implementation;math;sortings,False,,False,
2293998,271B,binary search;brute force;math;number theory,False,,False,
2297924,272A,implementation;math,False,,False,
2316923,275A,implementation,False,,False,
2324635,276B,games;greedy,False,,False,
2325196,276A,implementation,False,,False,
2325235,276C,data structures;greedy;implementation;sortings,False,,False,
2325237,276D,bitmasks;dp;greedy;implementation;math,False,,False,
2332810,277B,constructive algorithms;geometry,False,,False,
2337683,278A,implementation,False,,False,
2338588,278B,brute force;strings,True,strings,False,
2345169,279B,binary search;brute force;implementation;two pointers,False,,False,
2347943,279A,brute force;geometry;implementation,False,,False,
2351687,28A,implementation,False,,False,
2351688,28B,dfs and similar;dsu;graphs,False,,False,
2365194,281B,brute force;implementation;two pointers,False,,False,
2372816,282B,greedy;math,False,,True,dp
2379800,283A,constructive algorithms;data structures;implementation,False,,False,
2384680,284A,implementation;math;number theory,False,,False,
2392045,285C,greedy;implementation;sortings,False,,False,
2393656,285B,implementation,False,,False,
2405769,287A,brute force;implementation,False,,False,
2412730,288A,greedy,False,,False,
2419696,289A,brute force;implementation,False,,False,
2427317,29A,brute force,False,,False,
2427340,29B,implementation,False,,False,
2427341,29C,data structures;dfs and similar;graphs;implementation,False,,False,
2434305,290A,implementation,False,,True,strings
2441234,291A,implementation;sortings,False,,False,
2441515,291B,implementation;strings,False,,False,
2448538,292A,implementation,False,,False,
2448814,292B,graphs;implementation,False,,False,
2455331,293A,games;greedy,False,,True,strings
2461174,294A,implementation;math,False,,False,
2461535,294B,dp;greedy,False,,False,
2468326,295A,data structures;implementation,False,,True,expression parsing
2475046,296A,greedy;math,False,,False,
2489614,298A,greedy;implementation,False,,False,
2490980,298C,combinatorics;constructive algorithms;math;number theory,False,,True,strings
2496628,299A,brute force;number theory;sortings,False,,False,
2503490,3C,brute force;games;implementation,False,,False,
2503770,3A,greedy;shortest paths,False,,True,implementation;strings
2505701,3D,greedy,False,,True,dp
2511377,30C,dp;probabilities,True,probabilities,False,
2517576,31B,greedy;implementation;strings,True,strings,True,string suffix structures
2517579,31A,implementation,False,,False,
2519243,31C,implementation,False,,False,
2532137,33C,greedy,False,,True,string suffix structures
2532174,33B,shortest paths,False,,True,strings
2539804,34C,expression parsing;implementation;sortings;strings,False,,False,
2545997,35A,implementation,False,,False,
2553050,36A,implementation,False,,False,
2553068,36B,implementation,False,,True,strings;divide and conquer
2561363,37C,data structures;greedy;trees,False,,False,
2567068,38B,brute force;implementation;math,False,,False,
2570341,38C,brute force,False,,False,
2574424,39B,greedy,False,,True,dp
2574425,39D,math,False,,False,
2574427,39F,implementation,False,,False,
2574433,39A,expression parsing;greedy,False,,False,
2580846,4A,brute force;math,False,,True,divide and conquer
2584759,40A,constructive algorithms;geometry;implementation;math,False,,False,
2589024,40C,implementation;math,False,,False,
2591689,41A,implementation;strings,True,strings,False,
2592953,41C,expression parsing;implementation,False,,False,
2598679,42A,greedy;implementation,False,,False,
2598682,42B,implementation,False,,True,strings
2598683,42C,brute force;constructive algorithms,False,,True,divide and conquer
2602792,42D,constructive algorithms;math,False,,False,
2605254,43A,strings,False,,False,
2607457,43B,implementation;strings,False,,True,dfs and similar
2608108,43D,brute force;constructive algorithms;implementation,False,,False,
2612819,44C,implementation,False,,False,
2612820,44E,dp,False,,True,divide and conquer
2614046,44H,dp,False,,False,
2619651,45I,greedy,False,,False,
2619655,45D,greedy;meet-in-the-middle;sortings,True,greedy,False,
2621440,45C,data structures,False,,True,expression parsing
2626439,46B,implementation,False,,False,
2626983,46C,two pointers,False,,False,
2633453,47B,implementation,False,,False,
2634355,47C,implementation,False,,False,
2647638,49A,implementation,False,,False,
2648141,49B,math,False,,False,
2648283,49D,brute force;dp;implementation,False,,True,divide and conquer
2650391,49C,constructive algorithms;math,False,,False,
2654515,5A,implementation,False,,False,
2654786,5C,constructive algorithms;data structures;dp;greedy;sortings;strings,False,,False,
2654841,5B,implementation;strings,False,,False,
2654929,5E,data structures,False,,False,
2668562,51B,expression parsing,True,expression parsing,False,
2668571,51A,implementation,False,,False,
2668577,51C,binary search;greedy,False,,False,
2675578,52B,combinatorics,False,,False,
2681853,53A,implementation,False,,True,strings
2683246,53C,constructive algorithms,False,,False,
2687189,53D,sortings,False,,False,
2688168,53B,binary search;implementation,False,,True,math
2689260,54A,implementation,False,,False,
2689264,54C,dp;math;probabilities,True,math;probabilities,False,
2696634,55A,implementation;math,False,,False,
2697208,55C,games,False,,False,
2704155,56B,implementation,False,,False,
2704294,56C,data structures;expression parsing;implementation,True,expression parsing,True,dfs and similar
2710394,57A,dfs and similar;greedy;implementation,False,,False,
2723465,59A,implementation;strings,False,,False,
2723513,59C,expression parsing,False,,False,
2727415,59B,implementation;number theory,False,,False,
2730130,6B,implementation,False,,False,
2730152,6A,brute force;geometry,False,,False,
2731604,6C,greedy;two pointers,False,,False,
2733572,6D,brute force;dp,False,,True,greedy
