submission_id,problem,tags,match_success,matched_tags,error_match,error_tags
112424,598C,geometry;sortings,False,,False,
143071,603A,dp;greedy;math,False,,False,
118364,599C,sortings,False,,False,
135140,602E,probabilities,True,probabilities,True,dp
143196,603C,games;math,False,,False,
129489,601E,data structures;dp,False,,False,
118445,599B,implementation,False,,False,
147830,604A,implementation,False,,False,
147780,604B,binary search;greedy,False,,False,
147951,604C,constructive algorithms;dp;greedy;math,True,dp;greedy,False,
148341,604E,games;math,False,,False,
156125,605B,constructive algorithms;data structures;graphs,False,,False,
156003,605E,probabilities;shortest paths,True,probabilities,True,data structures
162199,606B,implementation,False,,False,
134367,602D,math,False,,False,
156010,605A,constructive algorithms;greedy,False,,False,
143199,603D,geometry;math,False,,False,
143252,603B,combinatorics;dfs and similar;dsu;math;number theory,False,,True,divide and conquer
174497,608B,combinatorics;strings,False,,False,
161617,606A,implementation,False,,False,
129325,601A,graphs;shortest paths,True,graphs;shortest paths,False,
156160,605C,geometry,False,,True,ternary search
168932,607C,hashing;strings,False,,True,implementation;string suffix structures
156144,605D,data structures;dfs and similar,False,,False,
161613,606D,graphs,False,,False,
168408,607A,binary search;dp,True,dp,False,
148114,604D,combinatorics;dsu;math;number theory,False,,False,
174534,608A,implementation;math,False,,False,
178590,609A,greedy;implementation;sortings,False,,False,
175068,608D,dp,False,,False,
161624,606C,,False,,False,
169147,607E,binary search;geometry,True,binary search,False,
178639,609D,binary search;greedy;two pointers,True,binary search;greedy,False,
185877,610C,constructive algorithms,False,,True,implementation
168425,607B,dp,True,dp,False,
185883,610B,constructive algorithms;implementation,False,,False,
175836,608E,strings,False,,False,
164646,606E,,False,,True,ternary search
192392,611A,implementation,False,,False,
192311,611B,bitmasks;brute force;implementation,False,,False,
174673,608C,dp,True,dp,True,data structures
200270,612B,implementation;math,False,,False,
178292,609C,implementation;math,False,,False,
178390,609B,constructive algorithms;implementation,False,,False,
192365,611C,dp;implementation,False,,False,
208759,613A,binary search;geometry;ternary search,False,,False,
200214,612D,greedy;sortings,False,,False,
178306,609F,data structures;greedy,True,data structures,True,binary search
210996,614A,brute force;implementation,False,,False,
186506,610E,data structures;strings,False,,True,matrices
218045,615A,implementation,False,,False,
211002,614B,implementation;math,False,,True,expression parsing
217915,615D,math;number theory,False,,False,
201028,612F,dp,False,,False,
193179,611E,data structures;greedy;sortings,False,,False,
213660,614E,constructive algorithms;math,False,,False,
194640,611H,constructive algorithms;flows;graphs,False,,True,dfs and similar
224382,616E,implementation;math;number theory,False,,False,
224206,616D,binary search;data structures;two pointers,True,data structures,False,
218317,615C,dp;greedy;strings;trees,True,strings,False,
200570,612A,brute force;implementation;strings,False,,False,
224339,616A,implementation;strings,False,,False,
230367,617A,math,False,,True,divide and conquer
208621,613B,binary search;brute force;dp;greedy;sortings;two pointers,True,binary search,False,
230535,617B,combinatorics,False,,False,
192461,611D,dp;hashing;strings,True,dp,True,string suffix structures
208643,613D,dfs and similar;divide and conquer;dp;graphs;sortings;trees,True,dfs and similar;dp,False,
239732,618A,implementation,False,,False,
218090,615B,dp;graphs,True,dp,True,dfs and similar
208764,613C,constructive algorithms;math,False,,False,
244683,620B,implementation,False,,False,
258182,622C,data structures;implementation,False,,False,
211122,614C,geometry,False,,False,
239736,618B,constructive algorithms,False,,False,
249813,621A,implementation,False,,False,
258061,622A,implementation;math,False,,False,
230661,617C,implementation,False,,False,
224283,616B,games;greedy,False,,False,
258060,622B,implementation,False,,False,
272361,624A,math,False,,False,
258309,622D,constructive algorithms,False,,False,
240349,618E,data structures;geometry,False,,False,
239747,618C,geometry;implementation,False,,False,
224402,616F,data structures;sortings;string suffix structures;strings,True,string suffix structures,True,dp
272360,624B,greedy;sortings,True,greedy,False,
268270,623C,binary search;dp,True,binary search,True,string suffix structures
276232,625A,implementation;math,False,,False,
244637,620C,greedy,False,,False,
249797,621E,dp;matrices,True,dp,False,
268565,623D,greedy;math;probabilities,True,greedy,False,
276028,625C,constructive algorithms;implementation,False,,False,
258213,622F,math,False,,False,
246046,620F,data structures;strings;trees,False,,False,
249812,621B,combinatorics;implementation,False,,False,
284581,626A,brute force;implementation,False,,False,
284587,626C,brute force;greedy;math;number theory,False,,False,
272485,624D,dp;greedy;number theory,True,dp,False,
245547,620D,binary search;two pointers,False,,True,divide and conquer
284580,626B,constructive algorithms;dp;math,False,,True,dfs and similar
268145,623B,dp;greedy;number theory,True,dp,False,
285795,626G,data structures;dp;greedy;math,True,data structures,False,
279022,625E,data structures;greedy,False,,False,
297611,628A,implementation;math,False,,False,
276289,625B,constructive algorithms;greedy;strings,False,,False,
277093,625D,constructive algorithms;implementation;math,False,,True,greedy
297638,628B,dp,False,,False,
297766,628E,data structures;implementation,False,,False,
273055,624C,constructive algorithms;dfs and similar;graphs,True,dfs and similar,False,
297601,628C,greedy;strings,False,,False,
273966,624E,,False,,True,binary search
268633,623E,combinatorics;dp;fft;math,True,dp;fft,True,dfs and similar
307911,630F,combinatorics;math,False,,False,
293768,627D,binary search;dfs and similar;dp;graphs;greedy;trees,True,binary search;dfs and similar,False,
297839,628D,dp,True,dp,False,
303112,629B,brute force,False,,False,
284588,626D,brute force;combinatorics;dp;probabilities,True,probabilities,False,
303113,629A,brute force;combinatorics;constructive algorithms;implementation,False,,False,
307992,630J,math;number theory,False,,False,
303554,629C,dp;strings,True,dp,True,string suffix structures
293810,627E,two pointers,False,,False,
293441,627B,data structures,False,,False,
293824,627F,dfs and similar;dsu;graphs;trees,True,dfs and similar,True,data structures
303119,629D,data structures;dp,True,data structures,False,
308145,630G,combinatorics;math,False,,False,
307903,630C,combinatorics;math,False,,False,
308146,630I,combinatorics;math,False,,True,dfs and similar
293546,627C,data structures;divide and conquer;greedy,False,,False,
307917,630D,math,False,,False,
308148,630L,implementation;math,False,,False,
307952,630A,number theory,False,,False,
315047,631A,brute force;implementation,False,,False,
307987,630R,games;math,False,,False,
308143,630E,math,False,,False,
308031,630K,math;number theory,False,,False,
323278,632A,,False,,False,
323225,632C,sortings;strings,True,strings,False,
308432,630H,combinatorics;math,False,,False,
315722,631E,data structures;dp;geometry,False,,False,
327735,633A,brute force;math;number theory,False,,False,
308153,630P,geometry,False,,False,
315075,631D,data structures;hashing;implementation;string suffix structures;strings,False,,False,
323288,632B,brute force;constructive algorithms,False,,True,string suffix structures
308156,630N,math,False,,False,
308152,630Q,geometry;math,False,,False,
323287,632D,brute force;math;number theory,False,,True,divide and conquer
327795,633B,brute force;constructive algorithms;math;number theory,False,,False,
308403,630O,geometry,False,,False,
344382,635A,brute force;implementation,False,,False,
327914,633C,data structures;dp;hashing;implementation;sortings;string suffix structures;strings,True,dp;strings,False,
323346,632E,divide and conquer;dp;fft;math,True,dp;fft,True,implementation
327797,633H,data structures;implementation,False,,False,
308151,630M,geometry;math,False,,False,
328631,633F,dfs and similar;dp;graphs;trees,True,dfs and similar,False,
337884,634C,data structures,False,,True,trees
354671,637A,constructive algorithms;implementation,False,,False,
344361,635B,,False,,False,
344389,635C,dp;math,False,,False,
328170,633D,brute force;dp;hashing;implementation;math,False,,False,
337818,634A,constructive algorithms;implementation,False,,False,
354706,637C,brute force;constructive algorithms;implementation,False,,False,
368165,639B,constructive algorithms;graphs;trees,False,,False,
376007,641C,brute force;constructive algorithms;implementation,False,,False,
344359,635D,data structures,False,,True,trees
354627,637B,binary search;constructive algorithms;data structures;sortings,False,,True,math
337860,634F,two pointers,False,,False,
337889,634D,data structures;divide and conquer;greedy,True,greedy,False,
337831,634B,constructive algorithms;dp;implementation;math,False,,False,
376048,641A,implementation,False,,False,
368167,639A,implementation,False,,False,
337855,634E,binary search;dfs and similar;graphs;greedy,True,binary search;dfs and similar,False,
368339,639F,data structures;dfs and similar;graphs;trees,False,,False,
376554,641F,,False,,True,graphs;2-sat
376001,641E,data structures,True,data structures,True,implementation;dfs and similar
376556,641G,,False,,True,trees
385760,643B,constructive algorithms;graphs,False,,False,
376507,641D,dp;implementation;math;probabilities,True,probabilities,False,
363101,638A,constructive algorithms;math,False,,False,
398169,645A,brute force;constructive algorithms;implementation,False,,True,strings
363119,638C,dfs and similar;graphs;greedy;trees,True,dfs and similar,False,
368962,639D,data structures;greedy;sortings;two pointers,False,,True,implementation
385739,643A,implementation,False,,False,
398280,645E,dp;greedy;strings,True,dp;greedy,True,string suffix structures
398172,645C,binary search;two pointers,True,binary search,False,
398177,645D,binary search;dp;graphs,True,dp,False,
411182,650B,binary search;brute force;dp;two pointers,True,binary search,False,
392629,644A,constructive algorithms,False,,False,
399058,645G,binary search;geometry,False,,False,
368958,639C,hashing;implementation;math,False,,False,
411344,650D,binary search;data structures;dp;hashing,False,,False,
411038,650A,data structures;geometry;math,False,,False,
386080,643D,,False,,False,
411505,650E,data structures;dfs and similar;dsu;greedy;trees,True,dfs and similar;dsu;trees,False,
385745,643C,dp,True,dp,True,divide and conquer
414801,651B,greedy;sortings,False,,False,
414709,651A,dp;greedy;implementation;math,False,,False,
398136,645B,greedy;math,False,,False,
424735,652A,implementation;math,False,,False,
385815,643F,dp;math;meet-in-the-middle,False,,False,
392682,644C,binary search;data structures;implementation;sortings;strings,False,,False,
424683,652B,sortings,False,,True,two pointers
430656,653A,brute force;implementation;sortings,False,,False,
414893,651E,dsu;graphs;greedy,False,,True,dp
430764,653F,data structures;string suffix structures;strings,True,string suffix structures,False,
440977,655E,dp;greedy;strings,True,dp,False,
441011,655C,binary search;two pointers,False,,False,
414717,651D,binary search;brute force;dp;two pointers,False,,False,
444172,656C,,False,,False,
444179,656F,,False,,False,
440974,655G,geometry,False,,True,binary search
444170,656B,implementation,False,,True,chinese remainder theorem
424866,652C,combinatorics;sortings;two pointers,False,,False,
425360,652F,constructive algorithms;math,False,,False,
451108,657B,math,False,,False,
444190,656G,,False,,False,
444171,656E,,False,,True,shortest paths;implementation
456940,658A,implementation,False,,False,
441059,655B,greedy;math,False,,False,
441060,655A,brute force;implementation,False,,False,
451074,657A,constructive algorithms;graphs;trees,False,,False,
451178,657C,sortings;two pointers,False,,False,
451177,657D,binary search;math;sortings,True,binary search,False,
431061,653E,dfs and similar;dsu;graphs;trees,True,dfs and similar,False,
458271,659B,constructive algorithms;sortings,False,,False,
458299,659C,greedy;implementation,True,greedy;implementation,False,
444180,656D,,False,,False,
457024,658D,,False,,False,
466153,660B,implementation,False,,False,
441039,655D,binary search;dp;graphs,True,binary search,False,
457000,658B,implementation,False,,False,
444038,656A,,False,,False,
457018,658C,constructive algorithms;trees,False,,False,
474500,662C,bitmasks;brute force;divide and conquer;dp;fft;math,True,dp,False,
467000,660F,binary search;data structures;divide and conquer;geometry;ternary search,False,,False,
465910,660D,geometry,False,,False,
458200,659E,data structures;dfs and similar;dsu;graphs;greedy,True,dfs and similar,True,trees
458326,659A,implementation;math,False,,False,
484650,664A,math;number theory,False,,True,divide and conquer
479666,663B,brute force;constructive algorithms;greedy;strings,False,,False,
489935,665C,dp;greedy;strings,False,,False,
451233,657E,graphs;trees,False,,False,
466192,660A,greedy;implementation;math;number theory,False,,False,
458452,659D,geometry;implementation;math,False,,False,
489953,665A,implementation,False,,False,
484553,664C,greedy,False,,False,
484915,664B,greedy,False,,False,
465906,660C,binary search;dp;two pointers,False,,False,
474667,662D,constructive algorithms;greedy;implementation;math,False,,True,string suffix structures
479681,663E,bitmasks;divide and conquer;dp,True,dp,False,
489800,665E,data structures;divide and conquer;strings;trees,False,,False,
474524,662B,dfs and similar;graphs,True,dfs and similar,True,implementation
499121,666B,graphs;shortest paths,True,shortest paths,True,implementation
504448,667B,constructive algorithms;geometry,False,,False,
499320,666C,combinatorics;strings,True,combinatorics;strings,True,probabilities
474537,662A,bitmasks;math;matrices;probabilities,False,,False,
511700,668B,implementation,False,,False,
516298,669A,math,False,,False,
504625,667C,dp;strings,True,dp,True,string suffix structures
489949,665B,brute force,False,,False,
511795,668E,graphs,True,graphs,True,implementation;dfs and similar;2-sat
518995,670B,implementation,False,,False,
518909,670D1,,,,,
511794,668F,dp,False,,True,trees
504447,667A,geometry;math,False,,False,
489958,665D,constructive algorithms;greedy;number theory,False,,False,
511726,668C,math;probabilities,False,,False,
516427,669B,,False,,False,
519089,670E,data structures;dsu;strings,False,,False,
516556,669E,data structures,False,,True,binary search;trees
529167,671C,data structures;number theory,False,,True,dfs and similar
532024,672B,constructive algorithms;implementation;strings,False,,False,
529987,671E,data structures;greedy,False,,True,divide and conquer;dfs and similar
540447,673A,implementation,False,,False,
516211,669D,data structures;implementation;math,False,,False,
540549,673B,greedy;implementation,False,,True,dfs and similar
529169,671B,binary search;greedy,True,binary search,False,
533663,672E,data structures;number theory,False,,False,
519127,670F,brute force;constructive algorithms;strings,False,,False,
529315,671D,data structures;dp;greedy,True,data structures,True,implementation;dfs and similar
532048,672C,brute force;geometry;greedy;implementation,False,,False,
504494,667D,brute force;graphs;shortest paths,False,,False,
518954,670D2,,,,,
549069,675A,math,False,,False,
562133,677B,implementation;math,False,,False,
529166,671A,dp;geometry;greedy;implementation,False,,False,
532058,672D,binary search;greedy,True,binary search,True,implementation
540669,673C,,False,,True,implementation
549083,675E,data structures;dp;greedy,True,dp,False,
548599,674B,constructive algorithms;graphs,False,,False,
540643,673D,constructive algorithms;graphs,False,,False,
541346,673E,divide and conquer;dp,True,divide and conquer;dp,False,
568648,678C,implementation;math;number theory,False,,False,
548611,674A,brute force;data structures;implementation,True,implementation,False,
568688,678A,implementation;math,False,,False,
555643,676B,implementation;math;math,False,,False,
548573,674F,combinatorics;dp;meet-in-the-middle,False,,False,
555606,676A,constructive algorithms;implementation,False,,False,
568770,678B,implementation,False,,False,
568697,678D,math;number theory,False,,False,
579591,679A,constructive algorithms;interactive;math,False,,False,
548556,674C,divide and conquer;dp,False,,False,
568584,678E,bitmasks;dp;math;probabilities,True,probabilities,False,
582029,680A,constructive algorithms;implementation,False,,False,
581970,680B,constructive algorithms;implementation,False,,False,
588277,681A,implementation,False,,False,
549074,675D,data structures;trees,True,data structures,True,binary search
582098,680D,binary search;brute force;constructive algorithms;greedy,True,binary search;greedy,False,
562129,677A,implementation,False,,False,
579587,679D,brute force;dfs and similar;graphs;implementation;math;probabilities,True,probabilities,False,
588254,681C,constructive algorithms;data structures;greedy,False,,False,
588303,681B,brute force,False,,False,
549070,675C,constructive algorithms;data structures;greedy;sortings,False,,False,
594810,682A,constructive algorithms;math;number theory,False,,False,
619551,686B,constructive algorithms;implementation;sortings,False,,False,
616577,685A,brute force;combinatorics;dp;math,False,,False,
594811,682B,sortings,False,,False,
562336,677D,data structures;dp;graphs;shortest paths,False,,False,
562261,677C,bitmasks;combinatorics;implementation;strings,True,implementation,False,
626564,687B,chinese remainder theorem;math;number theory,False,,False,
588403,681D,constructive algorithms;dfs and similar;graphs;trees,False,,False,
580226,679E,data structures,False,,False,
589276,681E,geometry;sortings,False,,False,
568748,678F,data structures;divide and conquer;geometry,False,,True,brute force
627111,687D,brute force;data structures;dsu;graphs;sortings,False,,False,
631804,688A,implementation,False,,False,
582155,680E,,False,,True,dfs and similar
594808,682D,dp;strings,True,dp;strings,False,
648633,690D1,,,,,
631965,688D,chinese remainder theorem;math;number theory,False,,False,
639003,689E,combinatorics;data structures;dp;geometry;implementation,False,,False,
648891,690F1,,,,,
649196,690A3,,,,,
648677,690A2,,,,,
631798,688B,constructive algorithms;math,False,,False,
616485,685C,binary search;math,True,binary search,False,
638934,689D,binary search;data structures,True,binary search,False,
616819,685E,bitmasks;brute force;divide and conquer;graphs,False,,False,
619572,686D,data structures;dfs and similar;dp;trees,False,,False,
651529,691A,implementation,False,,False,
619383,686A,constructive algorithms;implementation,True,implementation,False,
649682,690E1,,,,,
649723,690D3,,,,,
652665,691C,implementation;strings,False,,False,
632064,688C,dfs and similar;graphs,False,,True,implementation
638703,689B,dfs and similar;graphs;greedy;shortest paths,False,,False,
649717,690B1,,,,,
649104,690D2,,,,,
663263,696A,brute force;data structures;implementation;trees,False,,False,
627166,687E,dfs and similar;graphs,True,dfs and similar,False,
649046,690A1,,,,,
651609,691B,implementation;strings,True,implementation,False,
649718,690B2,,,,,
649712,690F2,,,,,
639065,689A,brute force;constructive algorithms;implementation,False,,False,
672515,698B,constructive algorithms;dfs and similar;dsu;graphs;trees,True,dfs and similar,True,implementation
665060,697B,brute force;implementation;math;strings,False,,False,
672372,698A,dp,False,,False,
651596,691E,matrices,False,,False,
678061,699B,implementation,False,,True,data structures;brute force
691398,701B,data structures;math,False,,False,
674507,698E,,False,,False,
665907,697E,combinatorics;math;number theory,False,,False,
672446,698C,bitmasks;dp;math;probabilities,True,bitmasks;probabilities,False,
691399,701C,binary search;strings;two pointers,True,binary search,False,
689946,700E,string suffix structures;strings,True,string suffix structures,False,
678023,699D,constructive algorithms;dfs and similar;dsu;graphs;trees,True,dfs and similar,False,
665017,697A,implementation;math,False,,False,
678029,699A,implementation,False,,False,
691402,701E,dfs and similar;dp;graphs;trees,True,dfs and similar,False,
665054,697C,brute force;data structures;implementation;trees,False,,False,
663693,696F,binary search;geometry;two pointers,True,binary search,False,
697864,702B,brute force;data structures;implementation;math,False,,False,
704194,703A,implementation,False,,False,
678124,699C,brute force;dp,True,dp,False,
704193,703B,implementation;math,False,,False,
699166,702F,data structures,False,,True,trees
697880,702C,binary search;implementation;two pointers,True,binary search,False,
679045,699E,bitmasks;dp;math;probabilities,True,bitmasks;dp;probabilities,False,
697892,702E,data structures;graphs,False,,False,
704755,703D,data structures,False,,False,
717532,705A,implementation,False,,False,
697927,702D,math,False,,False,
704690,703C,geometry;implementation,False,,False,
724557,706E,data structures;implementation,False,,False,
723983,706B,binary search;dp;implementation,True,binary search,False,
730284,707A,implementation,False,,False,
713157,704B,dp;graphs;greedy,True,dp,False,
717565,705C,brute force;data structures;implementation,True,data structures,False,
730283,707B,graphs,False,,False,
730287,707C,math;number theory,False,,False,
713051,704A,brute force;data structures;implementation,False,,False,
738228,708A,constructive algorithms;greedy;implementation;strings,False,,False,
730318,707D,bitmasks;data structures;dfs and similar;implementation,False,,False,
738273,708B,constructive algorithms;greedy;implementation;math,False,,False,
743253,709C,,,,,
723984,706A,brute force;geometry;implementation,False,,False,
730443,707E,data structures,False,,False,
717600,705B,games;math,False,,False,
697850,702A,dp;greedy;implementation,False,,False,
723985,706D,binary search;bitmasks;data structures;trees,False,,False,
749330,710A,implementation,False,,False,
755841,711D,combinatorics;dfs and similar;graphs;math,True,dfs and similar,False,
755785,711A,brute force;implementation,False,,False,
749310,710E,dfs and similar;dp,True,dp,False,
749314,710B,brute force;sortings,False,,False,
718126,705D,dp;graphs,True,dp,False,
755859,711B,constructive algorithms;implementation,True,implementation,False,
743309,709A,implementation,False,,False,
724050,706C,dp;strings,True,dp;strings,False,
762213,712A,implementation;math,False,,False,
738657,708E,dp;math,True,dp,True,probabilities
768785,713C,dp;sortings,False,,False,
749398,710C,constructive algorithms;math,False,,False,
762296,712B,implementation;strings,False,,False,
775517,714E,dp;flows;sortings,False,,False,
775527,714A,implementation;math,False,,False,
762180,712C,greedy;math,False,,False,
776374,714D,binary search;interactive,True,binary search,True,dfs and similar
762352,712E,data structures;math;probabilities,True,probabilities,True,dfs and similar
788962,716C,constructive algorithms;math;number theory,False,,False,
769820,713E,binary search;dp,True,binary search;dp,False,
788784,716A,implementation,False,,False,
768810,713D,binary search;data structures,False,,True,implementation
749884,710F,brute force;data structures;hashing;interactive;string suffix structures;strings,True,strings,False,
801806,718A,dp;implementation;math,False,,False,
795841,717A,combinatorics;math;number theory,False,,False,
795642,717C,implementation;sortings,False,,False,
768823,713A,data structures;implementation,False,,False,
795255,717H,math;probabilities,False,,True,implementation;dfs and similar;greedy
755807,711C,dp,True,dp,True,trees
782053,715A,constructive algorithms;math,False,,False,
782353,715D,constructive algorithms,False,,False,
775529,714B,implementation;sortings,False,,False,
818250,721A,implementation,False,,False,
802917,718E,bitmasks;graphs,False,,False,
815896,720C,constructive algorithms,False,,False,
818273,721B,implementation;math;sortings;strings,True,strings,False,
814921,720A,greedy,False,,False,
816454,720D,data structures;dp;sortings,False,,True,implementation
824481,722C,data structures;dsu,True,dsu,False,
795762,717G,flows,False,,False,
824502,722A,brute force;implementation,False,,True,strings
808600,719C,dp;implementation;math,False,,False,
831044,723A,implementation;math;sortings,False,,False,
824527,722B,implementation;strings,False,,False,
818291,721C,dp;graphs,True,dp,True,dfs and similar
818421,721D,constructive algorithms;data structures;greedy;math,False,,False,
831277,723E,constructive algorithms;dfs and similar;flows;graphs;greedy,False,,False,
808557,719A,implementation,False,,False,
831041,723D,dfs and similar;dsu;graphs;greedy;implementation,False,,False,
802235,718D,dp;hashing;trees,True,hashing;trees,True,data structures;dfs and similar
808558,719B,greedy,False,,False,
831069,723C,greedy,False,,False,
831063,723B,expression parsing;implementation;strings,False,,False,
844049,725C,brute force;constructive algorithms;implementation;strings,False,,False,
837399,724D,data structures;greedy;strings,False,,False,
844005,725B,implementation;math,False,,False,
844003,725A,implementation,False,,False,
850577,727C,constructive algorithms;interactive;math,False,,False,
844041,725D,data structures;greedy,False,,False,
857119,729A,implementation;strings,False,,False,
844016,725E,brute force;greedy,True,greedy,False,
838418,724G,bitmasks;graphs;math;number theory;trees,False,,True,dfs and similar
824532,722F,chinese remainder theorem;data structures;implementation;number theory;two pointers,False,,False,
850717,727E,data structures;hashing;string suffix structures;strings,False,,False,
824581,722D,binary search;data structures;dfs and similar;greedy;strings;trees,True,greedy,False,
824521,722E,combinatorics;dp,False,,True,shortest paths
850793,727F,binary search;dp;greedy,True,binary search,False,
857157,729B,dp;implementation,False,,False,
837414,724C,greedy;hashing;implementation;math;number theory;sortings,False,,False,
857133,729C,binary search;greedy;sortings,True,binary search,False,
846979,725G,,False,,False,
863659,730H,constructive algorithms;implementation,False,,False,
837419,724A,implementation,False,,False,
863932,730J,dp,True,dp,False,
857259,729E,constructive algorithms;data structures;graphs;greedy;sortings,False,,False,
837515,724B,brute force;greedy;implementation;math,False,,False,
864013,730G,implementation,False,,False,
869823,731A,implementation;strings,False,,False,
864344,730F,,False,,True,dp
844376,725F,games;greedy,False,,True,dp
864516,730K,graphs,False,,True,matrices;dfs and similar
857114,729D,constructive algorithms;greedy;math,False,,False,
869834,731C,dfs and similar;dsu;graphs;greedy,True,dfs and similar,False,
876179,732B,dp;greedy,False,,False,
876207,732C,binary search;constructive algorithms;greedy;implementation;math,False,,False,
888504,734A,implementation;strings,False,,True,games
876448,732E,greedy;sortings,True,greedy,True,dfs and similar
869824,731D,brute force;data structures;greedy;sortings,False,,False,
876246,732F,dfs and similar;graphs,True,dfs and similar,False,
864284,730E,greedy;implementation,False,,False,
869863,731F,brute force;data structures;implementation;math;number theory,False,,False,
850944,727D,constructive algorithms;flows;greedy,False,,False,
869827,731B,constructive algorithms;greedy,False,,False,
876175,732A,brute force;constructive algorithms;implementation;math,False,,False,
894506,735A,implementation;strings,False,,False,
869825,731E,dp;games,True,dp,True,implementation
900540,736A,combinatorics;constructive algorithms;dfs and similar;dp;math,False,,True,games
888568,734C,binary search;dp;greedy;two pointers,True,binary search,False,
882515,733F,data structures;dsu;graphs;trees,False,,False,
882377,733A,implementation,False,,False,
912495,738B,brute force;dp;implementation,False,,True,string suffix structures
882455,733B,math,False,,False,
888711,734F,bitmasks;constructive algorithms;implementation;math,False,,False,
912503,738A,implementation;strings,False,,False,
888923,734E,dfs and similar;dp;trees,False,,False,
882652,733D,data structures;hashing,False,,False,
906706,737B,constructive algorithms;greedy;implementation;math,False,,False,
888497,734B,brute force;greedy;implementation;math,False,,False,
894386,735B,greedy;number theory;sortings,False,,False,
900804,736B,math;number theory,False,,False,
882458,733C,constructive algorithms;dp;greedy;two pointers,False,,False,
912502,738C,binary search,True,binary search,False,
888707,734D,implementation,False,,False,
912521,738E,constructive algorithms;graphs;greedy,False,,True,implementation
925709,740C,constructive algorithms,False,,False,
919056,739A,constructive algorithms;greedy,False,,False,
925648,740B,constructive algorithms,False,,False,
895322,735E,dp;trees,True,dp,False,
938419,742A,implementation;math;number theory,False,,False,
902572,736D,math;matrices,False,,False,
919118,739D,graph matchings,False,,False,
912499,738D,binary search;constructive algorithms;greedy;math,False,,False,
931844,741A,dfs and similar;math,True,dfs and similar,False,
913681,738F,dp;games,True,dp,True,dfs and similar
938477,742C,dfs and similar;math,True,dfs and similar,False,
944521,743C,brute force;constructive algorithms;math;number theory,False,,False,
907957,737D,dp;games,False,,False,
932026,741D,data structures;dfs and similar;trees,False,,False,
938495,742D,dfs and similar;dp;dsu,True,dsu,False,
925657,740A,brute force;implementation,False,,False,
944552,743E,binary search;bitmasks;brute force;dp,True,binary search;dp,False,
910792,737F,constructive algorithms;math,False,,True,greedy
950767,744B,bitmasks;divide and conquer;interactive,True,divide and conquer,False,
950860,744A,dfs and similar;graphs,False,,False,
944518,743A,constructive algorithms;greedy;implementation,False,,False,
938486,742B,brute force;math;number theory,False,,False,
919165,739C,data structures,False,,False,
